,respondent,age,education,activity_work,voted,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,ppltrst,pplfair,pplhlp,atchctr,atcherp,gender,educational_level,political_trust
0,16468.0,36.0,14.0,1.0,1.0,8.0,9.0,8.0,6.0,6.0,6.0,7.0,7.0,8.0,3.0,8.0,5.0,Male,highly_educated,6.5
1,16469.0,48.0,14.0,1.0,1.0,7.0,7.0,8.0,6.0,7.0,7.0,7.0,7.0,8.0,6.0,8.0,6.0,Male,highly_educated,6.75
2,16470.0,59.0,17.0,1.0,1.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,8.0,Male,highly_educated,6.25
3,16471.0,46.0,9.0,1.0,1.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,3.0,5.0,3.0,2.0,2.0,Female,mid_educated,4.25
4,16472.0,80.0,3.0,6.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,8.0,5.0,9.0,9.0,5.0,Female,lower_educated,4.0
5,16473.0,40.0,14.0,1.0,1.0,6.0,5.0,7.0,4.0,5.0,6.0,6.0,7.0,7.0,8.0,7.0,6.0,Female,highly_educated,5.25
6,16474.0,50.0,14.0,1.0,1.0,6.0,7.0,9.0,6.0,6.0,5.0,7.0,7.0,7.0,2.0,10.0,8.0,Female,highly_educated,5.75
7,16475.0,62.0,10.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,8.0,2.0,Female,mid_educated,1.5
8,16476.0,33.0,17.0,1.0,1.0,5.4,4.0,7.0,1.0,1.0,5.2,6.4,7.0,6.0,6.0,4.0,1.0,Female,highly_educated,3.1500000000000004
9,16477.0,90.0,4.0,6.0,1.0,3.0,5.0,7.0,6.0,6.0,7.0,7.0,6.0,5.0,7.0,0.0,0.0,Female,lower_educated,5.5
10,16478.0,63.0,10.0,1.0,1.0,5.0,6.0,6.0,4.0,4.0,4.0,6.0,8.0,8.0,8.0,8.0,0.0,Female,mid_educated,4.25
11,16479.0,61.2,3.0,1.0,1.0,1.0,7.0,7.0,1.0,5.0,1.0,7.0,5.0,8.0,5.0,3.0,2.0,Male,lower_educated,2.0
12,16480.0,90.0,3.0,6.0,1.0,7.0,8.0,8.0,6.0,6.0,6.0,6.0,7.0,8.0,7.0,7.0,7.0,Male,lower_educated,6.25
13,16481.0,25.0,16.0,1.0,1.0,4.0,7.0,2.0,3.0,3.0,5.0,5.0,5.0,3.0,1.0,8.0,6.0,Male,highly_educated,3.75
14,16482.0,33.0,14.0,1.0,2.0,4.0,6.0,9.0,5.0,6.0,6.0,7.0,0.0,3.0,1.0,7.0,2.0,Male,highly_educated,5.25
15,16483.0,79.0,11.0,6.0,1.0,7.0,8.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,Female,mid_educated,7.0
16,16484.0,76.0,14.0,6.0,1.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,8.0,7.0,8.0,6.0,Female,highly_educated,6.25
17,16485.0,44.0,13.0,1.0,1.0,2.0,4.0,6.0,4.0,4.0,5.0,4.0,7.0,6.0,3.0,5.0,7.0,Female,highly_educated,3.75
18,16486.0,40.0,16.0,8.0,1.0,1.0,7.0,7.0,1.0,1.0,4.0,4.0,7.0,6.0,2.0,5.0,3.0,Female,highly_educated,1.75
19,16487.0,45.0,10.0,1.0,1.0,7.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,Male,mid_educated,6.75
20,16488.0,33.0,16.0,1.0,1.0,5.0,8.0,8.0,5.0,4.0,3.0,7.0,7.0,7.0,7.0,7.0,3.0,Male,highly_educated,4.25
21,16489.0,17.0,4.0,2.0,3.0,3.0,6.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,Female,lower_educated,3.75
22,16490.0,86.0,3.0,6.0,2.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,7.0,8.0,8.0,7.0,Female,lower_educated,5.25
23,16491.0,34.0,18.0,1.0,1.0,8.0,10.0,9.0,7.0,6.0,7.0,8.0,8.0,8.0,6.0,10.0,9.0,Male,highly_educated,7.0
24,16492.0,81.0,3.0,8.0,1.0,0.0,2.0,7.0,3.0,9.0,1.0,1.0,5.0,9.0,9.0,8.0,6.0,Female,lower_educated,3.25
25,16493.0,21.0,10.0,4.0,1.0,5.0,8.0,9.0,4.0,5.0,5.0,6.0,9.0,9.0,7.0,7.0,5.0,Male,mid_educated,4.75
26,16494.0,74.0,4.0,6.0,1.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,9.0,8.0,Female,lower_educated,7.25
27,16495.0,23.0,17.0,1.0,1.0,6.0,7.0,8.0,7.0,5.0,7.0,7.0,4.0,5.0,6.0,8.0,6.0,Female,highly_educated,6.25
28,16496.0,56.0,16.0,9.0,1.0,6.0,8.0,7.0,5.0,5.0,4.0,7.0,8.0,8.0,7.0,10.0,7.0,Male,highly_educated,5.0
29,16497.0,50.0,10.0,1.0,1.0,3.0,6.0,7.0,3.0,3.0,5.0,5.0,6.0,6.0,7.0,7.0,8.0,Female,mid_educated,3.5
30,16498.0,61.0,14.0,1.0,1.0,7.0,9.0,8.0,6.0,6.0,6.0,8.0,8.0,8.0,3.0,6.0,6.0,Male,highly_educated,6.25
31,16499.0,75.0,4.0,6.0,1.0,4.0,7.0,7.0,5.0,6.0,5.2,5.0,6.0,3.0,6.0,7.0,6.0,Female,lower_educated,5.05
32,16500.0,32.0,6.0,1.0,1.0,8.0,7.0,8.0,7.0,6.0,6.6,6.8,7.0,8.0,6.0,5.0,5.0,Male,mid_educated,6.9
33,16501.0,48.0,14.0,8.0,1.0,7.0,8.0,9.0,5.0,6.0,6.0,6.0,8.0,8.0,8.0,7.0,6.0,Male,highly_educated,6.0
34,16502.0,41.0,10.0,1.0,3.0,8.0,8.0,9.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,10.0,8.0,Female,mid_educated,7.5
35,16503.0,53.0,17.0,9.0,1.0,1.0,1.0,8.0,1.0,4.0,0.0,0.0,3.0,5.0,4.0,3.0,2.0,Male,highly_educated,1.5
36,16504.0,18.0,4.0,1.0,3.0,6.0,7.0,9.0,7.0,5.0,7.0,6.0,4.0,5.0,0.0,8.0,7.0,Female,lower_educated,6.25
37,16505.0,46.0,10.0,1.0,2.0,6.0,7.0,8.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,Female,mid_educated,6.25
38,16506.0,85.0,18.0,6.0,1.0,5.4,8.0,7.0,6.0,7.0,4.0,5.0,7.0,8.0,8.0,8.0,8.0,Male,highly_educated,5.6
39,16507.0,52.0,3.0,1.0,2.0,4.0,6.0,4.0,4.0,4.0,5.8,5.2,7.0,7.0,7.0,8.0,2.0,Female,lower_educated,4.45
40,16508.0,72.0,14.0,6.0,1.0,6.0,7.0,8.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,Female,highly_educated,6.5
41,16509.0,56.0,9.0,5.0,1.0,6.0,5.0,8.0,4.0,5.0,7.0,6.0,8.0,6.0,5.0,9.0,7.0,Female,mid_educated,5.5
42,16510.0,72.0,17.0,6.0,1.0,4.0,6.0,6.0,7.0,7.0,6.0,5.0,7.0,8.0,5.0,8.0,7.0,Male,highly_educated,6.0
43,16511.0,35.0,17.0,1.0,1.0,5.0,8.0,7.0,4.0,5.0,7.0,8.0,7.0,8.0,8.0,7.0,6.0,Female,highly_educated,5.25
44,16512.0,28.0,14.0,1.0,1.0,7.0,8.0,8.0,6.0,7.0,6.0,7.0,7.0,7.0,4.0,5.0,5.0,Male,highly_educated,6.5
45,16513.0,44.0,10.0,1.0,2.0,7.0,7.0,8.0,7.0,5.0,8.0,8.0,7.0,7.0,3.0,9.0,7.0,Male,mid_educated,6.75
46,16514.0,69.0,7.0,6.0,1.0,6.0,6.0,8.0,6.0,6.0,5.0,4.0,8.0,7.0,6.0,7.0,6.0,Male,mid_educated,5.75
47,16515.0,59.0,10.0,1.0,1.0,4.0,8.0,9.0,4.0,4.0,2.0,3.0,7.0,7.0,3.0,6.0,3.0,Female,mid_educated,3.5
48,16516.0,49.0,5.0,8.0,1.0,5.0,7.0,6.0,5.0,5.0,6.4,5.0,5.0,6.0,4.0,10.0,8.0,Female,lower_educated,5.35
49,16517.0,49.0,17.0,1.0,1.0,5.0,6.0,7.0,5.0,5.0,7.0,6.0,7.0,8.0,6.0,9.0,6.0,Female,highly_educated,5.5
50,16518.0,77.0,3.0,8.0,1.0,7.0,3.0,7.0,5.0,6.0,7.0,5.2,6.0,6.0,6.0,10.0,6.0,Female,lower_educated,6.25
51,16519.0,45.0,10.0,1.0,1.0,4.0,0.0,8.0,3.0,3.0,3.0,5.0,5.0,7.0,3.0,5.0,5.0,Female,mid_educated,3.25
52,16520.0,63.0,14.0,1.0,1.0,5.0,5.0,7.0,2.0,2.0,4.0,6.0,7.0,7.0,3.0,7.0,6.0,Female,highly_educated,3.25
53,16521.0,64.0,17.0,1.0,1.0,7.0,9.0,8.0,6.0,6.0,6.0,8.0,8.0,7.0,7.0,7.0,7.0,Female,highly_educated,6.25
54,16522.0,64.0,8.0,8.0,2.0,6.0,7.0,8.0,7.0,6.0,8.0,5.0,8.0,8.0,7.0,7.0,6.0,Female,mid_educated,6.75
55,16523.0,65.0,8.0,6.0,1.0,5.0,7.0,7.0,4.0,5.0,4.0,5.0,8.0,8.0,5.0,7.0,7.0,Male,mid_educated,4.5
56,16524.0,74.0,13.0,6.0,1.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,8.0,8.0,6.0,9.0,9.0,Female,highly_educated,6.5
57,16525.0,68.0,3.0,6.0,1.0,3.0,5.0,6.0,3.0,5.0,2.0,5.0,8.0,6.0,8.0,10.0,5.0,Male,lower_educated,3.25
58,16526.0,33.0,4.0,1.0,2.0,5.0,5.8,7.0,5.0,5.0,5.0,6.2,5.0,7.0,7.0,7.0,7.0,Female,lower_educated,5.0
59,16527.0,49.0,16.0,1.0,1.0,6.0,8.0,9.0,4.0,4.0,6.0,7.0,8.0,8.0,7.0,7.0,7.0,Female,highly_educated,5.0
60,16528.0,42.0,10.0,1.0,1.0,5.0,5.0,8.0,5.0,3.0,4.0,5.0,3.0,6.0,5.0,7.0,6.0,Female,mid_educated,4.25
61,16529.0,57.0,17.0,1.0,1.0,1.0,4.0,7.0,1.0,1.0,1.0,6.0,5.0,8.0,8.0,10.0,7.0,Male,highly_educated,1.0
62,16530.0,33.0,14.0,1.0,1.0,6.0,8.0,6.0,5.0,6.0,6.0,5.0,8.0,7.0,7.0,6.0,6.0,Male,highly_educated,5.75
63,16531.0,44.0,14.0,1.0,1.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,8.0,3.0,Male,highly_educated,7.0
64,16532.0,74.0,7.0,6.0,1.0,5.0,6.0,7.0,3.0,2.0,1.0,5.0,2.0,6.0,6.0,7.0,0.0,Male,mid_educated,2.75
65,16533.0,48.0,13.0,1.0,1.0,6.0,7.0,8.0,6.0,5.0,6.0,7.0,8.0,7.0,7.0,5.0,5.0,Female,highly_educated,5.75
66,16534.0,72.0,3.0,6.0,1.0,6.0,6.0,8.0,6.0,6.0,4.0,6.0,6.0,7.0,7.0,10.0,8.0,Male,lower_educated,5.5
67,16535.0,50.0,9.0,1.0,1.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,7.0,Female,mid_educated,6.0
68,16536.0,33.0,16.0,1.0,1.0,3.0,8.0,7.0,5.0,5.0,8.0,8.0,7.0,9.0,7.0,7.0,9.0,Male,highly_educated,5.25
69,16537.0,68.0,14.0,6.0,1.0,4.0,6.0,7.0,4.0,6.0,6.0,5.0,6.0,8.0,6.0,8.0,6.0,Male,highly_educated,5.0
70,16538.0,77.0,6.0,6.0,1.0,6.0,8.0,7.0,5.0,5.0,5.0,7.0,6.0,7.0,5.0,7.0,7.0,Female,mid_educated,5.25
71,16539.0,77.0,17.0,6.0,1.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,Male,highly_educated,7.25
72,16540.0,73.0,4.0,6.0,1.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,8.0,7.0,8.0,7.0,Female,lower_educated,6.0
73,16541.0,67.0,3.0,6.0,1.0,8.0,8.0,8.0,6.0,6.0,6.0,8.0,8.0,7.0,3.0,5.0,8.0,Male,lower_educated,6.5
74,16542.0,75.0,7.0,6.0,1.0,5.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,7.0,6.0,Female,mid_educated,5.75
75,16543.0,48.0,17.0,1.0,1.0,8.0,6.0,8.0,4.0,6.0,6.0,8.0,7.0,7.0,4.0,8.0,6.0,Male,highly_educated,6.0
76,16544.0,33.0,4.0,8.0,1.0,3.0,10.0,8.0,5.0,3.0,5.0,5.0,8.0,7.0,5.0,3.0,2.0,Male,lower_educated,4.0
77,16545.0,78.0,3.0,8.0,1.0,5.0,5.0,7.0,6.0,6.0,5.0,5.0,7.0,7.0,7.0,8.0,6.0,Female,lower_educated,5.5
78,16546.0,54.0,14.0,1.0,1.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,7.0,8.0,Male,highly_educated,7.25
79,16547.0,64.0,16.0,1.0,1.0,2.0,3.0,5.0,2.0,3.0,0.0,5.0,6.0,7.0,4.0,8.0,0.0,Male,highly_educated,1.75
80,16548.0,31.0,15.0,1.0,1.0,6.0,7.0,6.0,2.0,2.0,3.0,2.0,6.0,6.0,3.0,8.0,4.0,Male,highly_educated,3.25
81,16549.0,21.0,4.0,2.0,1.0,9.0,7.8,8.0,7.0,7.0,5.0,5.0,7.0,7.0,8.0,6.0,5.0,Male,lower_educated,7.0
82,16550.0,47.0,17.0,8.0,2.0,6.0,7.0,7.0,2.0,3.0,6.6,7.6,6.0,7.0,7.0,6.0,6.0,Female,highly_educated,4.4
83,16551.0,33.0,13.0,1.0,1.0,7.0,9.0,9.0,7.0,8.0,9.0,9.0,7.0,6.0,6.0,9.0,9.0,Female,highly_educated,7.75
84,16552.0,50.0,14.0,1.0,1.0,8.0,9.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,6.0,9.0,6.0,Male,highly_educated,7.75
85,16553.0,78.0,8.0,8.0,1.0,6.0,7.0,6.0,4.0,3.0,7.0,7.0,6.0,7.0,5.0,9.0,7.0,Male,mid_educated,5.0
86,16554.0,39.0,17.0,1.0,1.0,8.0,9.0,9.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,Male,highly_educated,7.5
87,16555.0,38.0,14.0,1.0,2.0,8.0,9.0,9.0,8.0,6.0,8.0,9.0,8.0,8.0,8.0,2.0,8.0,Male,highly_educated,7.5
88,16556.0,38.0,15.0,8.0,1.0,8.0,9.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,Male,highly_educated,7.25
89,16557.0,52.0,17.0,1.0,1.0,6.0,8.0,7.0,8.0,6.0,6.0,9.0,8.0,8.0,6.0,9.0,3.0,Male,highly_educated,6.5
90,16558.0,67.0,5.0,8.0,1.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,7.0,5.0,5.0,9.0,2.0,Female,lower_educated,1.25
91,16559.0,79.0,3.0,8.0,2.0,7.0,5.0,7.0,5.0,5.0,6.0,5.0,3.0,5.0,5.0,5.0,4.0,Female,lower_educated,5.75
92,16560.0,52.0,9.0,4.2,1.0,2.0,6.0,6.0,2.0,2.0,0.0,5.0,8.0,7.0,2.0,9.0,1.0,Male,mid_educated,1.5
93,16561.0,48.0,16.0,1.0,1.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,7.0,9.0,7.0,Female,highly_educated,8.0
94,16562.0,32.0,9.0,1.0,1.0,7.0,7.0,9.0,6.0,4.0,6.0,6.0,6.0,6.0,5.0,5.0,3.0,Female,mid_educated,5.75
95,16563.0,75.0,17.0,6.0,1.0,6.0,7.0,7.0,5.0,5.0,6.0,7.0,1.0,1.0,8.0,9.0,9.0,Female,highly_educated,5.5
96,16564.0,57.0,17.0,5.0,1.0,1.0,5.0,3.0,2.0,2.0,4.0,1.0,6.0,7.0,7.0,7.0,8.0,Male,highly_educated,2.25
97,16565.0,18.0,10.0,2.0,2.0,4.0,6.0,5.0,4.0,5.0,6.0,4.0,4.0,3.0,5.0,6.0,5.0,Female,mid_educated,4.75
98,16566.0,64.0,3.0,6.0,1.0,7.0,3.0,7.0,2.0,5.0,0.0,0.0,5.0,7.0,3.0,7.0,4.0,Male,lower_educated,3.5
99,16567.0,40.0,10.0,1.0,2.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,7.0,6.0,8.0,6.0,2.0,Female,mid_educated,0.5
100,16568.0,42.0,17.0,1.0,1.0,7.0,8.0,7.0,6.0,7.0,6.0,5.0,7.0,8.0,4.0,8.0,7.0,Male,highly_educated,6.5
101,16569.0,76.0,3.0,6.0,1.0,0.0,6.0,9.0,0.0,0.0,0.0,10.0,10.0,10.0,5.0,10.0,2.0,Male,lower_educated,0.0
102,16570.0,23.0,10.0,1.0,1.0,2.0,8.0,8.0,5.0,5.0,5.0,7.0,2.0,3.0,3.0,0.0,5.0,Female,mid_educated,4.25
103,16571.0,46.0,17.0,1.0,1.0,6.0,8.0,7.0,6.0,6.0,5.0,7.0,5.0,7.0,6.0,8.0,7.0,Male,highly_educated,5.75
104,16572.0,43.0,4.0,1.0,1.0,5.0,6.0,7.0,4.0,6.0,4.0,7.0,5.0,5.0,0.0,7.0,8.0,Female,lower_educated,4.75
105,16573.0,69.0,14.0,8.0,1.0,6.0,7.0,8.0,6.0,6.0,7.0,8.0,7.0,8.0,9.0,8.0,7.0,Female,highly_educated,6.25
106,16574.0,37.0,10.0,1.0,1.0,6.0,8.0,9.0,6.0,6.0,5.0,6.0,7.0,8.0,5.0,8.0,7.0,Male,mid_educated,5.75
107,16575.0,64.0,16.0,1.0,1.0,3.0,9.0,8.0,4.0,5.0,5.0,5.0,5.0,8.0,5.0,8.0,2.0,Male,highly_educated,4.25
108,16576.0,62.0,14.0,1.0,1.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,9.0,8.0,5.0,8.0,7.0,Female,highly_educated,6.75
109,16577.0,52.0,10.0,8.0,1.0,6.0,6.0,8.0,6.0,6.0,6.0,5.0,8.0,8.0,7.0,8.0,7.0,Female,mid_educated,6.0
110,16578.0,76.0,3.0,6.0,1.0,5.0,6.0,7.0,5.0,6.0,5.0,5.0,0.0,5.0,5.0,6.0,5.0,Female,lower_educated,5.25
111,16579.0,60.0,3.0,1.0,2.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,Male,lower_educated,6.5
112,16580.0,74.0,9.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,3.0,5.0,0.0,Male,mid_educated,0.0
113,16581.0,44.0,9.0,1.0,1.0,6.0,4.0,8.0,5.0,5.0,2.0,7.0,4.0,7.0,5.0,8.0,3.0,Male,mid_educated,4.5
114,16582.0,56.0,17.0,1.0,1.0,4.0,3.0,8.0,3.0,3.0,5.0,3.0,2.0,5.0,3.0,5.0,3.0,Female,highly_educated,3.75
115,16583.0,39.0,6.0,1.0,1.0,8.0,9.0,9.0,6.0,6.0,6.0,6.0,9.0,7.0,6.0,8.0,5.0,Male,mid_educated,6.5
116,16584.0,33.0,14.0,1.0,1.0,6.0,8.0,5.0,4.0,6.0,6.0,5.0,6.0,6.0,7.0,7.0,2.0,Female,highly_educated,5.5
117,16585.0,73.0,16.0,6.0,1.0,8.0,9.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,8.0,8.0,Male,highly_educated,7.25
118,16586.0,61.0,17.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,7.0,9.0,9.0,Male,highly_educated,8.0
119,16587.0,42.0,4.0,8.0,1.0,5.0,8.0,0.0,7.0,6.0,4.6,6.6,6.0,6.0,6.0,10.0,1.0,Female,lower_educated,5.65
120,16588.0,49.0,14.0,1.0,1.0,6.0,4.0,7.0,5.0,5.0,3.0,7.0,6.0,5.0,2.0,3.0,2.0,Male,highly_educated,4.75
121,16589.0,61.0,6.0,1.0,1.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,7.0,6.0,4.0,8.0,5.0,Female,mid_educated,6.0
122,16590.0,34.0,16.0,1.0,2.0,3.0,6.0,9.0,3.0,5.0,7.0,9.0,9.0,9.0,5.0,8.0,7.0,Female,highly_educated,4.5
123,16591.0,72.0,17.0,6.0,2.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,9.0,9.0,5.0,5.0,Female,highly_educated,6.75
124,16592.0,80.0,16.0,6.0,2.0,3.0,4.0,5.0,0.0,3.0,3.0,5.0,8.0,8.0,7.0,6.0,8.0,Female,highly_educated,2.25
125,16593.0,36.0,10.0,1.0,2.0,3.0,10.0,8.0,5.0,4.0,6.0,8.0,0.0,5.0,7.0,5.0,7.0,Male,mid_educated,4.5
126,16594.0,62.0,16.0,8.0,1.0,8.0,9.0,7.0,5.0,6.0,7.0,5.0,8.0,6.0,8.0,10.0,8.0,Male,highly_educated,6.5
127,16595.0,38.0,10.0,1.0,1.0,7.0,5.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,4.0,0.0,6.0,Male,mid_educated,7.0
128,16596.0,63.0,3.0,1.0,1.0,2.0,6.0,7.0,3.0,3.0,3.8,4.4,3.0,5.0,2.0,8.0,1.0,Male,lower_educated,2.95
129,16597.0,78.0,3.0,6.0,1.0,5.0,6.0,8.0,7.0,5.0,0.0,4.0,8.0,7.0,7.0,9.0,4.0,Female,lower_educated,4.25
130,16598.0,53.0,14.0,1.0,1.0,3.0,5.0,6.0,2.0,2.0,1.0,1.0,6.0,6.0,5.0,7.0,7.0,Female,highly_educated,2.0
131,16599.0,76.0,3.0,6.0,2.0,2.0,4.0,7.0,2.0,2.0,2.0,2.0,6.0,4.0,7.0,8.0,5.0,Male,lower_educated,2.0
132,16600.0,81.0,17.0,6.0,2.0,6.0,6.0,6.0,3.0,3.0,6.0,4.0,5.0,5.0,5.0,0.0,5.0,Male,highly_educated,4.5
133,16601.0,48.2,12.0,2.0,3.0,5.0,6.0,5.0,4.0,4.0,5.0,6.0,7.0,8.0,5.0,5.0,5.0,Female,highly_educated,4.5
134,16602.0,32.0,9.0,1.0,1.0,7.0,8.0,9.0,6.0,6.0,6.0,7.4,8.0,9.0,5.0,7.0,5.0,Male,mid_educated,6.25
135,16603.0,35.0,16.0,1.0,1.0,7.0,8.0,8.0,6.0,6.0,5.6,7.2,6.0,7.0,3.0,8.0,4.0,Female,highly_educated,6.15
136,16604.0,55.0,17.0,8.0,1.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,3.0,7.0,6.0,8.0,7.0,Female,highly_educated,6.25
137,16605.0,17.0,2.0,2.0,3.0,5.8,9.0,8.0,5.0,8.0,6.4,7.0,6.0,7.0,3.0,6.0,3.0,Male,lower_educated,6.300000000000001
138,16606.0,40.0,14.0,1.0,1.0,3.0,5.0,7.0,3.0,3.0,5.6,7.0,4.0,7.0,4.0,8.0,7.0,Female,highly_educated,3.65
139,16607.0,59.0,4.0,1.0,1.0,3.0,8.0,8.0,4.0,4.0,5.0,7.0,5.2,8.0,7.0,7.0,5.0,Female,lower_educated,4.0
140,16608.0,31.0,16.0,1.0,1.0,7.0,7.0,8.0,6.0,7.0,8.0,8.0,7.0,6.0,6.0,7.0,6.0,Female,highly_educated,7.0
141,16609.0,43.0,11.0,1.0,1.0,6.0,9.0,7.0,6.0,5.0,4.0,7.0,2.0,5.0,5.0,6.0,4.0,Male,mid_educated,5.25
142,16610.0,41.0,9.0,8.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,8.0,0.0,Female,mid_educated,0.0
143,16611.0,73.0,3.0,6.0,1.0,3.0,3.0,9.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,Female,lower_educated,4.25
144,16612.0,35.0,10.0,1.0,1.0,7.0,7.0,8.0,6.0,5.0,4.0,8.0,5.0,6.0,6.0,7.0,6.0,Male,mid_educated,5.5
145,16613.0,48.0,10.6,1.0,1.0,6.0,5.8,4.8,3.6,3.4,7.0,5.4,5.0,7.0,4.0,6.0,6.0,Female,,5.0
146,16614.0,80.0,14.0,8.0,1.0,6.0,7.0,8.0,5.0,5.0,6.0,6.0,9.0,7.0,8.0,9.0,8.0,Female,highly_educated,5.5
147,16615.0,36.0,3.0,1.0,1.0,5.0,3.0,5.0,1.0,1.0,3.0,3.0,5.0,8.0,8.0,8.0,7.0,Male,lower_educated,2.5
148,16616.0,54.0,2.0,5.0,1.0,2.0,2.0,0.0,2.0,2.0,4.4,2.0,2.0,2.0,2.0,2.0,2.0,Female,lower_educated,2.6
149,16617.0,69.0,4.0,6.0,1.0,7.0,8.0,9.0,7.0,6.0,3.0,6.0,8.0,7.0,7.0,8.0,5.0,Male,lower_educated,5.75
150,16618.0,35.0,3.0,4.0,2.0,5.0,6.0,5.0,3.8,3.4,3.6,5.2,5.0,5.0,5.0,5.0,5.0,Male,lower_educated,3.95
151,16619.0,68.0,18.0,6.0,1.0,5.0,8.0,7.0,6.0,6.0,6.0,3.0,8.0,8.0,6.0,7.0,9.0,Male,highly_educated,5.75
152,16620.0,73.0,3.0,6.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,5.0,5.0,10.0,5.0,Female,lower_educated,2.75
153,16621.0,73.0,3.0,6.0,1.0,5.0,5.0,7.0,5.0,5.0,5.0,5.0,8.0,5.0,5.0,9.0,9.0,Female,lower_educated,5.0
154,16622.0,17.0,1.0,9.0,3.0,3.0,6.0,5.0,5.0,6.0,7.0,5.0,6.0,9.0,6.0,2.0,3.0,Male,lower_educated,5.25
155,16623.0,65.0,18.0,1.0,1.0,4.0,7.0,6.0,5.0,5.0,5.0,5.0,8.0,8.0,7.0,8.0,5.0,Male,highly_educated,4.75
156,16624.0,53.0,14.0,1.0,1.0,5.0,7.0,5.0,3.0,3.0,5.0,5.0,3.0,5.0,3.0,6.0,5.0,Female,highly_educated,4.0
157,16625.0,26.0,10.0,2.0,1.0,7.0,9.0,7.0,6.0,6.0,7.0,8.0,7.0,7.0,6.0,9.0,7.0,Male,mid_educated,6.5
158,16626.0,17.0,1.0,2.0,3.0,8.0,6.0,7.0,6.0,6.0,8.0,8.0,3.0,5.0,3.0,8.0,6.0,Female,lower_educated,7.0
159,16627.0,61.0,17.0,1.0,1.0,8.0,9.0,7.0,6.0,7.0,4.0,7.0,3.0,5.0,7.0,7.0,7.0,Male,highly_educated,6.25
160,16628.0,18.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,Female,lower_educated,4.5
161,16629.0,58.0,9.0,1.0,1.0,4.0,5.0,6.0,4.0,4.0,5.0,6.0,7.0,7.0,7.0,8.0,6.0,Female,mid_educated,4.25
162,16630.0,29.0,17.0,1.0,1.0,7.0,8.0,8.0,7.0,7.0,6.0,8.0,7.0,6.0,5.0,9.0,8.0,Male,highly_educated,6.75
163,16631.0,72.0,4.0,6.0,1.0,6.0,8.0,7.0,6.0,6.0,5.0,7.0,8.0,8.0,7.0,8.0,7.0,Female,lower_educated,5.75
164,16632.0,20.0,6.0,1.0,2.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,7.0,7.0,7.0,6.0,5.0,Male,mid_educated,4.5
